77.70.158.64;/29;WHH-SITE18   
77.70.158.72;/29;SOCFIN-SITE07   
77.70.158.80;/29;WHH-SITE20   
77.70.158.88;/29;WHH-SITE21   
77.70.158.96;/29;UNICEF-SITE03   
77.70.158.104;/29;SOCFIN-SITE08   
77.70.158.112;/29;PRNG-SITE01   
77.70.158.120;/29;WHH-SITE01 (vlan: 1210 -
77.70.158.128;/29;WHH-SITE02 (vlan: 1210 -
77.70.158.136;/29;WHH-SITE03 (vlan: 1210 -
77.70.158.144;/29;WHH-SITE04 (vlan: 1210 -
77.70.158.152;/29;WHH-SITE05 (vlan: 1210 -
77.70.158.160;/29;WHH-SITE06 (vlan: 1210 -
77.70.158.168;/29;WHH-SITE07 (vlan: 1210 -
77.70.158.176;/29;WHH-SITE08 (vlan: 1210 -
77.70.158.184;/29;WHH-SITE09 (vlan: 1210 -
77.70.158.192;/29;WHH-SITE10 (vlan: 1210 -
77.70.158.200;/29;WHH-SITE11 (vlan: 1210 -
77.70.158.208;/29;WHH-SITE12 (vlan: 1210 -
77.70.158.216;/29;WHH-SITE14 (vlan: 1210 -
77.70.158.224;/29;WHH-SITE15 (vlan: 1210 -
77.70.158.232;/29;WHH-SITE13 (vlan: 1210 -
77.70.158.240;/29;WHH-SITE16 (vlan: 1210 -
77.70.160.0;/30;MUMI-SITE01 LAN - via
77.70.160.12;/30;MUMI-SITE01 LAN - via
77.70.161.0;/27;MUMI-SITE01   
77.70.161.32;/29;MUMI-SITE02   
77.70.161.40;/29;GIANT-SITE02   
77.70.161.48;/29;BHGE-SITE10   
77.70.161.72;/29;MUMI-SITE03   
77.70.161.80;/30;SML-SITE01   
77.70.161.92;/30;SML-SITE01   
77.70.161.128;/28;PML-SITE01   
77.70.161.160;/28;PML-SITE04   
77.70.161.178;/32;INTSHP-SITE04 Qnap  
77.70.161.192;/29;PML-SITE01   
77.70.161.200;/29;PML-SITE02   
77.70.161.208;/29;PML-SITE04   
77.70.161.216;/29;PML-SITE17   
77.70.162.64;/30;EVENT-SITE01   
77.70.162.68;/30;EVENT-SITE02   
77.70.162.68;/30;EVENT-SITE02   
77.70.162.72;/30;EVENT-SITE03   
77.70.162.72;/30;EVENT-SITE03   
77.70.162.96;/30;DAKAR-SITE01   
77.70.162.96;/30;DAKAR-SITE01   
77.70.162.100;/30;DAKAR-SITE02   
77.70.162.100;/30;DAKAR-SITE02   
77.70.162.104;/30;DAKAR-SITE03   
77.70.162.104;/30;DAKAR-SITE03   
77.70.162.108;/30;DAKAR-SITE04   
77.70.162.108;/30;DAKAR-SITE04   
77.70.162.112;/30;DAKAR-SITE05   
77.70.162.112;/30;DAKAR-SITE05   
77.70.164.0;/29;BANRO-SITE01 (vlan: 110 -
77.70.164.8;/29;BANRO-SITE02 (vlan: 110 -
77.70.164.24;/29;PWM-SITE01 CustomerLAN  
77.70.164.32;/29;BANRO-SITE03 (vlan: 110 -
77.70.168.0;/29;IRC-SITE01   
77.70.168.8;/29;IRC-SITE02   
77.70.168.16;/29;IRC-SITE03   
77.70.168.24;/29;IRC-SITE04 - site disconnected
77.70.168.32;/29;IRC-SITE05 - site disconnected
77.70.168.40;/29;IRC-SITE06   
77.70.168.56;/29;IRC-SITE08   
77.70.168.64;/29;IRC-SITE09   
77.70.168.72;/29;IRC-SITE10   
77.70.168.80;/29;IRC-SITE11   
77.70.168.120;/29;IRC-SITE16   
77.70.168.128;/29;IRC-SITE17   
77.70.168.136;/29;IRC-SITE18   
77.70.168.144;/29;IRC-SITE19   
77.70.168.152;/29;IRC-SITE20   
77.70.168.160;/29;IRC-SITE21   
77.70.168.168;/29;IRC-SITE22   
77.70.168.176;/29;IRC-SITE23   
77.70.168.184;/29;Reserved for IRC-SITE24 
77.70.168.192;/29;IRC-SITE25   
77.70.168.200;/29;IRC-SITE26   
77.70.168.208;/29;IRC-SITE27   
77.70.168.216;/29;IRC-SITE28   
77.70.168.224;/29;IRC-SITE29   
77.70.168.232;/29;IRC-SITE30   
77.70.168.240;/29;IRC-SITE31   
77.70.168.248;/29;IRC-SITE32   
77.70.169.0;/29;IRC-SITE33   
77.70.169.8;/29;IRC-SITE34   
77.70.169.16;/29;IRC-SITE39   
77.70.169.24;/29;IRC-SITE36   
77.70.169.32;/29;IRC-SITE37 - site disconnected
77.70.169.56;/29;IRC-SITE40   
77.70.169.64;/29;IRC-SITE41   
77.70.169.72;/29;IRC-SITE42   
77.70.169.80;/29;IRC-SITE43   
77.70.169.88;/29;IRC-SITE44   
77.70.169.96;/29;IRC-SITE45   
77.70.169.104;/29;IRC-SITE46   
77.70.169.112;/29;IRC-SITE47   
77.70.169.120;/29;IRC-SITE48   
77.70.169.128;/29;IRC-SITE49   
77.70.169.136;/29;IRC-SITE50   
77.70.169.144;/30;IRC-SITE11 temporary internet on
77.70.176.32;/29;CST-SITE01   
77.70.176.40;/29;WBG-SITE56   
77.70.176.56;/29;FAO-SITE026 (vlan: 110 -
77.70.176.88;/29;EMSA-SITE01   
77.70.176.104;/29;UNICEF-SITE01   
77.70.176.112;/29;UNICEF-SITE02   
77.70.176.128;/29;NXG-SITE01   
77.70.176.136;/29;NXG-SITE02   
77.70.176.144;/29;NXG-SITE03   
77.70.176.152;/29;NXG-SITE04   
77.70.176.160;/29;NXG-SITE05   
77.70.176.168;/29;NXG-SITE06   
77.70.176.176;/29;UAC-SITE01   
77.70.176.184;/32;SBM-SITE03 - Manassas (NTH2)
77.70.176.185;/32;SBM-SITE04 - Manassas (NTH2)
77.70.176.186;/32;SBM-SITE05 - Manassas (NTH2)
77.70.176.187;/32;SBM-SITE06 - Manassas (NTH2)
77.70.176.188;/32;SBM-SITE07 - Manassas (NTH2)
77.70.176.189;/32;SBM-SITE08 - Manassas (NTH2)
77.70.176.190;/32;SBM-SITE09 - Manassas (NTH2)
77.70.176.191;/32;SBM-SITE10 - Manassas (NTH2)
77.70.176.212;/30;BHGE-SITE02, IP NAT overload
77.70.176.216;/29;FAO-SITE011 (vlan: 110 -
77.70.176.224;/29;FAO-SITE020 (vlan: 110 -
77.70.176.232;/29;UNICEF-SITE050 (vlan: 131 -
77.70.176.240;/29;UNICEF-SITE051 (vlan: 131 -
77.70.176.248;/29;FAO-SITE009 (vlan: 110 -
77.70.177.0;/29;WFP-SITE015 (vlan: 136 -
77.70.177.8;/29;WFP-SITE060 (vlan: 136 -
77.70.177.16;/29;WFP-SITE084 (vlan: 136 -
77.70.177.24;/29;WFP-SITE089 (vlan: 136 -
77.70.177.32;/29;WFP-SITE091 (vlan: 136 -
77.70.177.40;/29;WFP-SITE112 (vlan: 136 -
77.70.177.48;/29;WFP-SITE121 (vlan: 136 -
77.70.177.56;/29;WFP-SITE122 (vlan: 136 -
77.70.177.64;/29;WFP-SITE123 (vlan: 136 -
77.70.177.72;/29;WFP-SITE124 (vlan: 136 -
77.70.177.80;/29;WFP-SITE125 (vlan: 136 -
77.70.177.88;/29;WFP-SITE126 (vlan: 136 -
77.70.177.96;/29;WFP-SITE190 (vlan: 136 -
77.70.177.104;/29;WFP-SITE225 (vlan: 136 -
77.70.177.112;/29;WFP-SITE145 - customer LAN
77.70.177.120;/29;WFP-SITE226 - customer LAN
77.70.177.128;/29;WFP-SITE313 - customer LAN
77.70.180.8;/30;INTERSHIP-HUB-IC-SITE00   
77.70.180.24;/30;INTSHP-SITE04 HUB-IC-SITE04  
77.70.180.32;/28;INTSHP-SITE00   
77.70.180.80;/28;INTSHP-SITE04   
77.70.180.132;/30;INTSHP-SITE04-CREW   
77.70.180.136;/30;INTSHP-SITE04-CUSTOMER   
77.70.180.140;/30;INTSHP-SITE04 Router-FTG  
77.70.181.0;/30;CST-SITE01: Newtec modem -
77.70.181.0;/30;CST-SITE01: Newtec modem -
77.70.181.8;/30;EMSA-SITE01: Newtec modem -
77.70.182.168;/30;ECHO-SITE02   
77.70.182.172;/30;ECHO-SITE03   
77.70.182.176;/30;ECHO-SITE04   
77.70.182.180;/30;ECHO-SITE05   
77.70.182.184;/30;reserved for ECHO-SITE06 
77.70.182.188;/30;ECHO-SITE07   
77.70.182.192;/30;ECHO-SITE08   
77.70.182.196;/30;ECHO-SITE09   
77.70.182.204;/30;ECHO-SITE11   
77.70.184.0;/28;DBI-SITE01   
77.70.184.16;/28;DBI-SITE02   
77.70.184.32;/28;DBI-SITE03   
77.70.184.48;/28;DBI-SITE04   
77.70.184.64;/29;DBI-SITE01 - remote routers
77.70.184.72;/29;DBI-SITE02 - remote routers
77.70.184.80;/29;DBI-SITE03 - remote routers
77.70.184.88;/29;DBI-SITE04 - remote routers
77.70.184.96;/32;SBM-SITE11 - Manassas (NTH2)
77.70.184.97;/32;SBM-SITE03 - Manassas (NTH2)
77.70.184.98;/32;SBM-SITE04 - Manassas (NTH2)
77.70.184.99;/32;SBM-SITE05 - Manassas (NTH2)
77.70.184.100;/32;SBM-SITE06 - Manassas (NTH2)
77.70.184.101;/32;SBM-SITE07 - Manassas (NTH2)
77.70.184.102;/32;SBM-SITE08 - Manassas (NTH2)
77.70.184.103;/32;SBM-SITE09 - Manassas (NTH2)
77.70.184.104;/32;SBM-SITE10 - Manassas (NTH2)
77.70.184.112;/29;TOTAL-SITE12 : CPE LAN
77.70.184.120;/29;PAHO-SITE01   
77.70.197.0;/30;VERG-SITE01 (vlan: 1230 -
77.70.197.72;/30;UNICEF-SITE100 VoIP subnet TEMP
77.70.197.76;/30;UNICEF-SITE101 VoIP subnet TEMP
77.70.197.84;/30;SLBO-SITE02 B2B  
77.70.197.88;/29;SBM-SITE11 - temporary EoM
77.70.197.96;/29;TERANGA-SITE01   
77.70.197.104;/30;KCA-SITE44   
77.70.197.108;/30;KCA-SITE45   
77.70.197.128;/30;BHGE-SITE02, NATed IP pool
77.70.197.132;/30;KCA-SITE47 (vlan: 214 -
77.70.197.136;/30;KCA-SITE22   
77.70.197.140;/30;UNICEF-SITE102 VoIP subnet TEMP
77.70.197.144;/30;BHGE-SITE02, NATed IP pool
77.70.197.148;/30;TTLM-SITE01 - Dialog -
77.70.197.152;/29;TTLM-SITE01 - Dialog -
77.70.197.168;/29;UNICEF-SITE100 - customer LAN
77.70.197.176;/29;UNICEF-SITE101 - customer LAN
77.70.197.184;/29;UNICEF-SITE102 - customer LAN
77.70.197.192;/29;UNICEF-SITE103 - customer LAN
77.70.197.200;/29;UNICEF-SITE104 - customer LAN
77.70.197.208;/30;UNICEF-SITE103 VoIP subnet TEMP
77.70.197.212;/30;UNICEF-SITE104 VoIP subnet TEMP
77.70.200.0;/29;GERW-SITE02 - Tilia camp
77.70.201.12;/30;CRS-SITE02 - Customer LAN
77.70.201.16;/30;CRS-SITE06 - Customer LAN
77.70.201.20;/30;CRS-SITE07 - Customer LAN
77.70.201.24;/30;CRS-SITE01-Customer LAN  
77.70.201.28;/30;CRS-SITE09 - Customer LAN
77.70.201.32;/30;CRS-SITE10 - Customer LAN
77.70.201.36;/30;CRS-SITE11 - Customer LAN
77.70.201.40;/30;CRS-SITE12 - Customer LAN
77.70.201.44;/30;CRS-SITE13 - Customer LAN
77.70.201.48;/30;CRS-SITE14 - Customer LAN
77.70.201.52;/30;CRS-SITE15 - Customer LAN
77.70.201.56;/30;CRS-SITE16 - Customer LAN
77.70.201.60;/30;CRS-SITE17 - Customer LAN
77.70.201.64;/30;CRS-SITE18 - Customer LAN
77.70.201.68;/30;CRS-SITE19 - Customer LAN
77.70.201.72;/30;CRS-SITE20 - Customer LAN
77.70.201.76;/30;CRS-SITE21 - Customer LAN
77.70.201.80;/30;CRS-SITE22 - Customer LAN
77.70.201.84;/30;CRS-SITE23 - Customer LAN
77.70.201.88;/30;CRS-SITE24 - Customer LAN
77.70.201.92;/30;CRS-SITE25 - Customer LAN
77.70.201.96;/30;CRS-SITE26 - Customer LAN
77.70.201.100;/30;CRS-SITE27 - Customer LAN
77.70.201.104;/32;CRS-SITE08-NAT   
77.70.201.105;/32;CRS-SITE08-IPSEC   
77.70.201.106;/32;CRS-SITE09-NAT   
77.70.201.107;/32;CRS-SITE09-IPSEC   
193.219.228.0;/29;VoIP - UNDP-SITE100 (UNIA)
193.219.228.8;/29;VoIP - UNDP-SITE77 (UNIA)
193.219.228.16;/29;VoIP - UNDP-SITE85 (UNIA)
193.219.228.24;/29;VoIP - UNDP-SITE132 (UNIA)
193.219.228.32;/29;VoIP - UNDP-SITE87 (UNIA)
193.219.228.40;/29;VoIP - UNDP-SITE104 (UNIA)
193.219.228.48;/29;VoIP - UNDP-SITE98 (UNIA)
193.219.228.56;/29;VoIP - UNDP-SITE53 (UNIA)
193.219.228.64;/29;VoIP - UNDP-SITE105 (UNIA)
193.219.228.72;/29;VoIP - UNDP-SITE58 (UNIA)
193.219.228.80;/29;VoIP - UNDP-SITE76 (UNIA)
193.219.228.88;/29;VoIP - UNDP-SITE78 (UNIA)
193.219.228.96;/29;VoIP - UNDP-SITE90 (UNIA)
193.219.228.104;/29;VoIP - UNDP-SITE129 (UNIA)
193.219.228.112;/29;VoIP - UNDP-SITE59 (UNIA)
193.219.228.120;/29;VoIP - UNDP-SITE84 (UNIA)
193.219.228.128;/29;VoIP - UNDP-SITE127 (UNIA)
193.219.228.136;/29;VoIP - UNDP-SITE136 (UNIA)
193.219.228.144;/29;VoIP - UNDP-SITE60 (UNIA)
193.219.228.152;/29;VoIP - UNDP-SITE111 (UNIA)
193.219.228.160;/29;VoIP - UNDP-SITE109 (UNIA)
193.219.228.168;/29;VoIP - UNDP-SITE63 (UNIA)
193.219.228.184;/29;VoIP - UNDP-SITE67 (UNIA)
193.219.228.192;/29;VoIP - UNDP-SITE70 (UNIA)
193.219.228.208;/29;VoIP - UNDP-SITE72 (UNIA)
193.219.228.216;/29;VoIP - UNDP-SITE80 (UNIA)
193.219.228.224;/29;VoIP - UNDP-SITE83 (UNIA)
193.219.228.232;/29;VoIP - UNDP-SITE14 (UNIA)
193.219.228.240;/29;VoIP - UNDP-SITE108 (UNIA)
193.219.228.248;/29;VoIP - UNDP-SITE74 (UNIA)
193.219.229.8;/29;VoIP - UNDP-SITE92 (UNIA)
193.219.229.16;/29;VoIP - UNDP-SITE66 (UNIA)
193.219.229.32;/29;VoIP - UNDP-SITE114 (UNIA)
193.219.229.40;/29;VoIP - UNDP-SITE115 (UNIA)
193.219.229.48;/29;VoIP - UNDP-SITE116 (UNIA)
193.219.229.56;/29;VoIP - UNDP-SITE117 (UNIA)
193.219.229.64;/29;VoIP - UNDP-SITE118 (UNIA)
193.219.229.72;/29;VoIP - UNDP-SITE113 (UNIA)
193.219.229.80;/29;VoIP - UNDP-SITE18 (UNIA)
193.219.229.88;/29;VoIP - UNDP-SITE123 (UNIA)
193.219.229.120;/29;VoIP - UNDSS-SITE01 (UNIA)
193.219.229.168;/29;VoIP - UNDP-SITE56 (UNIA)
193.219.229.184;/29;VoIP - UNDP-SITE110 (UNIA)
193.219.229.192;/29;VoIP - UNDP-SITE13 (UNIA)
193.219.230.0;/29;VoIP - UNDP-SITE101 (UNIA)
193.219.230.8;/29;VoIP - UNDP-SITE120 (UNIA)
193.219.230.16;/29;VoIP - UNDP-SITE65 (UNIA)
193.219.230.24;/29;VoIP - UNIA-SITE00 (UNIA)
193.219.230.32;/29;VoIP - UNDP-SITE119 (UNIA)
193.219.230.40;/29;VoIP - UNDP-SITE121 (UNIA)
193.219.230.48;/29;VoIP - UNDP-SITE75 (UNIA)
193.219.230.64;/29;VoIP - UNDP-SITE82 (UNIA)
193.219.230.80;/29;VoIP - UNDP-SITE122 (UNIA)
193.219.230.104;/29;VoIP - UNDP-SITE73 (UNIA)
193.219.241.168;/29;AAM-SITE04 (vlan: 312 -
193.219.241.176;/29;AAM-SITE01 (vlan: 312 -
193.219.241.184;/29;AAM-SITE05 (vlan: 312 -
193.220.17.128;/25;DAHAB-SITE01 (vlan: 472 -
193.220.38.224;/29;OHCHR-SITE01   
193.220.38.248;/32;ECHO-SITE01   
193.220.52.0;/29;UNICEF-SITE005 - customer LAN
193.220.52.8;/29;UNICEF-SITE006 - customer LAN
193.220.52.16;/29;UNICEF-SITE007 - customer LAN
193.220.52.24;/29;UNICEF-SITE008 - customer LAN
193.220.52.32;/29;UNICEF-SITE009 - customer LAN
193.220.52.40;/29;UNICEF-SITE011 - customer LAN
193.220.52.48;/29;UNICEF-SITE012 - customer LAN
193.220.52.56;/29;UNICEF-SITE013 - customer LAN
193.220.52.64;/29;UNICEF-SITE014 - customer LAN
193.220.52.72;/29;UNICEF-SITE015 - customer LAN
193.220.52.80;/29;UNICEF-SITE017 - customer LAN
193.220.52.88;/29;UNICEF-SITE018 - customer LAN
193.220.52.96;/29;UNICEF-SITE019 - customer LAN
193.220.52.104;/29;UNICEF-SITE020 - customer LAN
193.220.52.112;/29;UNICEF-SITE021 - customer LAN
193.220.52.120;/29;UNICEF-SITE022 - customer LAN
193.220.52.128;/29;UNICEF-SITE023 - customer LAN
193.220.52.136;/29;UNICEF-SITE024 - customer LAN
193.220.52.144;/29;UNICEF-SITE025 - customer LAN
193.220.52.152;/29;UNICEF-SITE037 - new customer
193.220.52.160;/29;UNICEF-SITE038 - customer LAN
193.220.52.168;/29;UNICEF-SITE039 - customer LAN
193.220.52.176;/29;UNICEF-SITE160 - customer LAN
193.220.52.184;/29;UNICEF-SITE045 - customer LAN
193.220.52.192;/29;UNICEF-SITE046 - customer LAN
193.220.52.200;/29;UNICEF-SITE047 - customer LAN
193.220.52.208;/29;UNICEF-SITE048 - customer LAN
193.220.52.216;/29;UNICEF-SITE049 - customer LAN
193.220.52.232;/29;UNICEF-SITE052 - customer LAN
193.220.52.240;/29;UNICEF-SITE053 - customer LAN
193.220.52.248;/29;UNICEF-SITE054 - customer LAN
193.220.53.0;/29;UNICEF-SITE055 - customer LAN
193.220.53.8;/29;UNICEF-SITE056 - customer LAN
193.220.53.16;/29;UNICEF-SITE057 - customer LAN
193.220.53.24;/29;UNICEF-SITE058 - customer LAN
193.220.53.32;/29;UNICEF-SITE059 - customer LAN
193.220.53.40;/29;UNICEF-SITE060 - customer LAN
193.220.53.48;/29;UNICEF-SITE061 - customer LAN
193.220.53.56;/29;UNICEF-SITE062 - customer LAN
193.220.53.64;/29;UNICEF-SITE063 - customer LAN
193.220.53.72;/29;UNICEF-SITE064 - customer LAN
193.220.53.80;/29;UNICEF-SITE065 - customer LAN
193.220.53.88;/29;UNICEF-SITE066 - customer LAN
193.220.53.96;/29;UNICEF-SITE067 - customer LAN
193.220.53.104;/29;UNICEF-SITE068 - customer LAN
193.220.53.112;/29;UNICEF-SITE069 - customer LAN
193.220.53.120;/29;UNICEF-SITE070 - customer LAN
193.220.53.128;/29;UNICEF-SITE071 - customer LAN
193.220.53.136;/29;UNICEF-SITE072 - customer LAN
193.220.53.144;/29;UNICEF-SITE073 - customer LAN
193.220.53.152;/29;UNICEF-SITE074 - customer LAN
193.220.53.160;/29;UNICEF-SITE075 - customer LAN
193.220.53.168;/29;UNICEF-SITE076 - customer LAN
193.220.53.176;/29;UNICEF-SITE077 - customer LAN
193.220.53.184;/29;UNICEF-SITE078 - customer LAN
193.220.53.192;/29;UNICEF-SITE079 - customer LAN
193.220.53.200;/29;UNICEF-SITE080 - customer LAN
193.220.53.208;/29;UNICEF-SITE081 - customer LAN
193.220.53.216;/29;UNICEF-SITE082 - customer LAN
193.220.53.224;/29;UNICEF-SITE084 - customer LAN
193.220.53.232;/29;UNICEF-SITE085 - customer LAN
193.220.53.240;/29;UNICEF-SITE086 - customer LAN
193.220.53.248;/29;UNICEF-SITE087 - customer LAN
193.220.54.0;/29;UNICEF-SITE088 - customer LAN
193.220.54.8;/29;UNICEF-SITE089 - customer LAN
193.220.54.16;/29;UNICEF-SITE090 - customer LAN
193.220.54.24;/29;UNICEF-SITE091 - customer LAN
193.220.54.32;/29;UNICEF-SITE092 - customer LAN
193.220.54.40;/29;UNICEF-SITE093 - customer LAN
193.220.54.48;/29;UNICEF-SITE094 - customer LAN
193.220.54.56;/29;UNICEF-SITE095 - customer LAN
193.220.54.64;/29;UNICEF-SITE096 - customer LAN
193.220.54.72;/29;UNICEF-SITE097 - customer LAN
193.220.54.80;/29;UNICEF-SITE098 - customer LAN
193.220.54.88;/29;UNICEF-SITE099 - customer LAN
193.220.54.96;/29;UNICEF-SITE105 - customer LAN
193.220.54.104;/29;UNICEF-SITE106 - customer LAN
193.220.54.112;/29;UNICEF-SITE107 - customer LAN
193.220.54.120;/29;UNICEF-SITE108 - customer LAN
193.220.54.128;/29;UNICEF-SITE109 - customer LAN
193.220.54.136;/29;UNICEF-SITE110 - customer LAN
193.220.54.144;/29;UNICEF-SITE111 - customer LAN
193.220.54.152;/29;UNICEF-SITE112 - customer LAN
193.220.54.160;/29;UNICEF-SITE113 - customer LAN
193.220.54.168;/29;UNICEF-SITE114 - customer LAN
193.220.54.176;/29;UNICEF-SITE115 - customer LAN
193.220.54.184;/29;UNICEF-SITE116 - customer LAN
193.220.54.192;/29;UNICEF-SITE117 - customer LAN
193.220.54.200;/29;UNICEF-SITE118 - customer LAN
193.220.54.208;/29;UNICEF-SITE119 - customer LAN
193.220.54.216;/29;UNICEF-SITE120 - customer LAN
193.220.54.224;/29;UNICEF-SITE121 - customer LAN
193.220.54.232;/29;UNICEF-SITE122 - customer LAN
193.220.54.240;/29;UNICEF-SITE123 - customer LAN
193.220.54.248;/29;UNICEF-SITE124 - customer LAN
193.220.55.0;/29;UNICEF-SITE125 - customer LAN
193.220.55.8;/29;UNICEF-SITE126 - customer LAN
193.220.55.16;/29;UNICEF-SITE127 - customer LAN
193.220.55.24;/29;UNICEF-SITE128 - customer LAN
193.220.55.32;/29;UNICEF-SITE129 - customer LAN
193.220.55.40;/29;UNICEF-SITE130 - customer LAN
193.220.55.48;/29;UNICEF-SITE131 - customer LAN
193.220.55.56;/29;UNICEF-SITE132 - customer LAN
193.220.55.64;/29;UNICEF-SITE133 - customer LAN
193.220.55.72;/29;UNICEF-SITE134 - customer LAN
193.220.55.80;/29;UNICEF-SITE135 - customer LAN
193.220.55.88;/29;UNICEF-SITE136 - customer LAN
193.220.55.96;/29;UNICEF-SITE137 - customer LAN
193.220.55.104;/29;UNICEF-SITE138 - customer LAN
193.220.55.112;/29;UNICEF-SITE139 - customer LAN
193.220.55.120;/29;UNICEF-SITE140 - customer LAN
193.220.55.128;/29;UNICEF-SITE141 - customer LAN
193.220.55.136;/29;UNICEF-SITE142 - customer LAN
193.220.55.144;/29;UNICEF-SITE143 - customer LAN
193.220.55.152;/29;UNICEF-SITE144 - customer LAN
193.220.55.160;/29;UNICEF-SITE145 - customer LAN
193.220.55.168;/29;UNICEF-SITE146 - customer LAN
193.220.55.176;/29;UNICEF-SITE147 - customer LAN
193.220.55.184;/29;UNICEF-SITE148 - customer LAN
193.220.55.192;/29;UNICEF-SITE149 - customer LAN
193.220.55.200;/29;UNICEF-SITE150 - customer LAN
193.220.55.208;/29;UNICEF-SITE151 - customer LAN
193.220.55.216;/29;UNICEF-SITE152 - customer LAN
193.220.55.224;/29;UNICEF-SITE153 - customer LAN
193.220.55.232;/29;UNICEF-SITE154 - customer LAN
193.220.55.240;/29;UNICEF-SITE155 - customer LAN
193.220.55.248;/29;UNICEF-SITE167 - new customer
193.220.56.0;/29;UNICEF-SITE169 - new customer
193.220.56.8;/29;UNICEF-SITE170 - new customer
193.220.56.16;/29;UNICEF-SITE180 - new customer
193.220.56.24;/29;UNICEF-SITE191 - customer LAN
193.220.56.32;/29;UNICEF-SITE193 - new customer
193.220.56.40;/29;UNICEF-SITE237 - new customer
193.220.56.48;/29;UNICEF-SITE250 - new customer
193.220.56.56;/29;UNICEF-SITE251 - new customer
193.220.56.64;/29;UNICEF-SITE253 - new customer
193.220.56.72;/29;UNICEF-SITE302 - customer LAN
193.220.56.80;/29;UNICEF-SITE325 - new customer
193.220.56.88;/29;UNICEF-SITE004 - customer LAN
193.220.56.96;/29;UNICEF-SITE044 - customer LAN
193.220.56.104;/29;UNICEF-SITE156 - customer LAN
193.220.56.112;/29;UNICEF-SITE157 - customer LAN
193.220.56.120;/29;UNICEF-SITE158 - customer LAN
193.220.56.128;/29;UNICEF-SITE159 - customer LAN
193.220.56.136;/29;UNICEF-SITE010 - customer LAN
193.220.56.144;/29;UNICEF-SITE016 - customer LAN
193.220.56.152;/29;UNICEF-SITE083 - customer LAN
193.220.56.160;/29;UNICEF-SITE100 - customer LAN
193.220.56.168;/29;UNICEF-SITE101 - customer LAN
193.220.56.176;/29;UNICEF-SITE102 - customer LAN
193.220.56.184;/29;UNICEF-SITE103 - customer LAN
193.220.56.192;/29;UNICEF-SITE104 - customer LAN
193.220.57.32;/29;SPACE-SITE01 NAT  
193.220.57.40;/29;SPACE-SITE01 VOIP  
193.220.80.0;/27;UNDP-SITE65 (UNIA)  
193.220.80.32;/27;UNDP-SITE120 (UNIA)  
193.220.80.64;/27;UNDP-SITE75 (UNIA)  
193.220.80.96;/28;UNDP-SITE02 test  
193.220.80.112;/28;UNDP-SITE129   
193.220.80.128;/27;UNDP-SITE82 (UNIA)  
193.220.80.160;/27;UNDP-SITE127 (UNIA)  
193.220.80.192;/27;UNDP-SITE121 (UNIA)  
193.220.80.224;/27;UNDP-SITE122 (UNIA)  
193.220.81.0;/28;UNDP-SITE132   
193.220.81.16;/28;UNDP-SITE133   
193.220.81.32;/27;UNDP-SITE123 (UNIA)  
193.220.81.64;/27;UNDP-SITE101 (UNIA)  
193.220.81.96;/27;UNDP-SITE73 (UNIA)  
193.220.81.224;/28;UNDP-SITE14   
193.220.82.0;/27;UNDP-SITE119 (UNIA)  
193.220.82.32;/28;UNDP-SITE134   
193.220.82.48;/28;UNDP-SITE135   
193.220.82.64;/28;UNDP-SITE136   
193.220.82.80;/28;UNDP-SITE18   
193.220.82.128;/25;UNDP-SITE02   
193.220.87.224;/27;UNIA-SITE00 (UNIA)  
193.220.90.0;/29;FAO-SITE029 - customer LAN
193.220.90.8;/29;FAO-SITE032 - customer LAN
193.220.90.16;/29;FAO-SITE033 - customer LAN
193.220.90.24;/29;FAO-SITE034 - customer LAN
193.220.90.32;/29;FAO-SITE035 - customer LAN
193.220.90.40;/29;FAO-SITE036 - customer LAN
193.220.90.48;/32;SBM-SITE03 - Cayenne public
193.220.90.49;/32;SBM-SITE04 - Cayenne public
193.220.90.50;/32;SBM-SITE05 - Cayenne public
193.220.90.51;/32;SBM-SITE06 - Cayenne public
193.220.90.52;/32;SBM-SITE07 - Cayenne public
193.220.90.53;/32;SBM-SITE08 - Cayenne public
193.220.90.54;/32;SBM-SITE09 - Cayenne public
193.220.90.55;/32;SBM-SITE10 - Cayenne public
193.220.90.56;/32;SBM-SITE11 - Cayenne public
193.220.96.0;/29;WFP-SITE134 (vlan: 136 -
193.220.96.8;/29;WFP-SITE001 - customer LAN
193.220.96.16;/29;WFP-SITE002 - customer LAN
193.220.96.24;/29;WFP-SITE003 - customer LAN
193.220.96.32;/29;WFP-SITE004 - customer LAN
193.220.96.40;/29;WFP-SITE005 - customer LAN
193.220.96.48;/29;WFP-SITE006 - customer LAN
193.220.96.56;/29;WFP-SITE007 - customer LAN
193.220.96.64;/29;WFP-SITE008 - customer LAN
193.220.96.72;/29;WFP-SITE009 - customer LAN
193.220.96.80;/29;WFP-SITE010 - customer LAN
193.220.96.88;/29;WFP-SITE011 - customer LAN
193.220.96.96;/29;WFP-SITE012 - customer LAN
193.220.96.104;/29;WFP-SITE013 - customer LAN
193.220.96.112;/29;WFP-SITE014 - customer LAN
193.220.96.120;/29;WFP-SITE016 - customer LAN
193.220.96.128;/29;WFP-SITE017 - customer LAN
193.220.96.136;/29;WFP-SITE018 - customer LAN
193.220.96.144;/29;WFP-SITE019 - customer LAN
193.220.96.152;/29;WFP-SITE020 - customer LAN
