352;10.189.4.156;30;10.189.4.158;Petrochad (PML) - HUB-INTERCO-PTH2 FTG -TLS FTG (VPN tunnel) RESERVED (NEW);38;0;7
352;10.189.4.156;30;10.189.4.159;Petrochad (PML) - HUB-INTERCO-PTH2 FTG -TLS FTG (VPN tunnel) RESERVED (NEW);38;0;7
353;10.189.4.160;28;10.189.4.160;Petrochad (PML) - HUB-TLS-INTERCO-RTR-FW (VLAN1233) (M&C);38;0;7
353;10.189.4.160;28;10.189.4.161;Petrochad (PML) - HUB-TLS-INTERCO-RTR-FW (VLAN1233) (M&C);38;0;7
353;10.189.4.160;28;10.189.4.162;Petrochad (PML) - HUB-TLS-INTERCO-RTR-FW (VLAN1233) (M&C);38;0;7
353;10.189.4.160;28;10.189.4.163;Petrochad (PML) - HUB-TLS-INTERCO-RTR-FW (VLAN1233) (M&C);38;0;7
353;10.189.4.160;28;10.189.4.164;Petrochad (PML) - HUB-TLS-INTERCO-RTR-FW (VLAN1233) (M&C);38;0;7
353;10.189.4.160;28;10.189.4.165;Petrochad (PML) - HUB-TLS-INTERCO-RTR-FW (VLAN1233) (M&C);38;0;7
353;10.189.4.160;28;10.189.4.166;Petrochad (PML) - HUB-TLS-INTERCO-RTR-FW (VLAN1233) (M&C);38;0;7
353;10.189.4.160;28;10.189.4.167;Petrochad (PML) - HUB-TLS-INTERCO-RTR-FW (VLAN1233) (M&C);38;0;7
353;10.189.4.160;28;10.189.4.168;Petrochad (PML) - HUB-TLS-INTERCO-RTR-FW (VLAN1233) (M&C);38;0;7
353;10.189.4.160;28;10.189.4.169;Petrochad (PML) - HUB-TLS-INTERCO-RTR-FW (VLAN1233) (M&C);38;0;7
353;10.189.4.160;28;10.189.4.170;Petrochad (PML) - HUB-TLS-INTERCO-RTR-FW (VLAN1233) (M&C);38;0;7
353;10.189.4.160;28;10.189.4.171;Petrochad (PML) - HUB-TLS-INTERCO-RTR-FW (VLAN1233) (M&C);38;0;7
353;10.189.4.160;28;10.189.4.172;Petrochad (PML) - HUB-TLS-INTERCO-RTR-FW (VLAN1233) (M&C);38;0;7
353;10.189.4.160;28;10.189.4.173;Petrochad (PML) - HUB-TLS-INTERCO-RTR-FW (VLAN1233) (M&C);38;0;7
353;10.189.4.160;28;10.189.4.174;Petrochad (PML) - HUB-TLS-INTERCO-RTR-FW (VLAN1233) (M&C);38;0;7
353;10.189.4.160;28;10.189.4.175;Petrochad (PML) - HUB-TLS-INTERCO-RTR-FW (VLAN1233) (M&C);38;0;7
354;10.189.4.176;29;10.189.4.176;Petrochad (PML) - Free;38;0;7
354;10.189.4.176;29;10.189.4.177;Petrochad (PML) - Free;38;0;7
354;10.189.4.176;29;10.189.4.178;Petrochad (PML) - Free;38;0;7
354;10.189.4.176;29;10.189.4.179;Petrochad (PML) - Free;38;0;7
354;10.189.4.176;29;10.189.4.180;Petrochad (PML) - Free;38;0;7
354;10.189.4.176;29;10.189.4.181;Petrochad (PML) - Free;38;0;7
354;10.189.4.176;29;10.189.4.182;Petrochad (PML) - Free;38;0;7
354;10.189.4.176;29;10.189.4.183;Petrochad (PML) - Free;38;0;7
355;10.189.4.184;29;10.189.4.184;Petrochad (PML) - HUB-INTERCO-PTH2-Griffith (LL);38;0;7
355;10.189.4.184;29;10.189.4.185;Petrochad (PML) - HUB-INTERCO-PTH2-Griffith (LL);38;0;7
355;10.189.4.184;29;10.189.4.186;Petrochad (PML) - HUB-INTERCO-PTH2-Griffith (LL);38;0;7
355;10.189.4.184;29;10.189.4.187;Petrochad (PML) - HUB-INTERCO-PTH2-Griffith (LL);38;0;7
355;10.189.4.184;29;10.189.4.188;Petrochad (PML) - HUB-INTERCO-PTH2-Griffith (LL);38;0;7
355;10.189.4.184;29;10.189.4.189;Petrochad (PML) - HUB-INTERCO-PTH2-Griffith (LL);38;0;7
355;10.189.4.184;29;10.189.4.190;Petrochad (PML) - HUB-INTERCO-PTH2-Griffith (LL);38;0;7
